TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Potential_Fraud,Cluster
30.52,62.0,122.0,1.0,12327.74,Debit,Jacksonville,Branch,Doctor,False,0
1235.69,20.0,118.0,1.0,420.25,Credit,San Jose,Branch,Student,False,1
1159.39,41.0,150.0,1.0,6499.53,Debit,Oklahoma City,Online,Doctor,True,0
170.24,62.0,133.0,1.0,5172.99,Debit,San Francisco,Branch,Retired,False,2
56.62,54.0,121.0,1.0,8981.1,Debit,Austin,Branch,Doctor,False,0
53.14,34.0,70.0,1.0,7914.999999999999,Debit,Las Vegas,ATM,Doctor,False,0
587.23,27.0,144.0,1.0,500.84,Debit,Omaha,Online,Student,False,1
146.15,43.0,75.0,1.0,13784.4,Debit,Phoenix,Branch,Doctor,False,0
21.27,62.0,114.0,1.0,7392.79,Credit,Indianapolis,Online,Retired,False,2
1397.59,26.0,144.0,1.0,1134.79,Credit,Austin,ATM,Student,False,1
76.02,34.0,189.0,1.0,14765.41,Credit,Albuquerque,Online,Doctor,False,0
170.19,27.0,156.0,5.0,745.87,Credit,Los Angeles,Branch,Student,False,1
155.51,68.0,15.0,1.0,5360.19,Debit,Raleigh,ATM,Doctor,False,0
135.15,72.0,50.00000000000001,1.0,5878.14,Debit,Colorado Springs,Online,Retired,False,2
39.48,56.0,37.99999999999999,1.0,5889.51,Debit,Omaha,ATM,Retired,False,2
451.68,33.0,15.0,1.0,4381.54,Debit,Houston,Online,Engineer,False,0
19.11,49.0,160.0,1.0,8478.46,Credit,Colorado Springs,Online,Engineer,False,0
355.0,26.0,33.0,1.0,185.47,Credit,Fort Worth,Online,Student,False,1
427.69,43.0,236.0,1.0,2443.54,Debit,Raleigh,ATM,Engineer,False,0
254.86,23.0,102.0,1.0,699.8999999999999,Debit,Boston,Branch,Student,False,1
19.48,27.0,114.0,1.0,4739.59,Debit,Dallas,ATM,Engineer,False,0
190.17,49.0,265.0,1.0,12893.85,Debit,Baltimore,ATM,Doctor,False,0
91.38,65.0,179.0,1.0,2402.58,Debit,Jacksonville,ATM,Retired,False,2
206.63,59.0,128.0,1.0,7626.53,Credit,Oklahoma City,Online,Retired,True,2
93.22,52.0,52.00000000000001,1.0,1014.6300000000001,Debit,Charlotte,Online,Retired,False,2
547.98,28.0,171.0,1.0,1358.54,Debit,Oklahoma City,ATM,Student,True,1
641.06,23.0,25.000000000000004,1.0,1602.13,Debit,Colorado Springs,ATM,Student,False,1
314.55,27.0,18.999999999999996,2.0,1105.89,Credit,Dallas,Branch,Student,False,1
836.45,61.0,63.0,1.0,1731.89,Debit,Virginia Beach,Online,Retired,False,2
1095.09,29.0,52.00000000000001,1.0,8692.47,Debit,San Francisco,ATM,Engineer,False,0
189.45,53.0,61.99999999999999,1.0,12578.75,Credit,Boston,Branch,Doctor,False,0
91.84,67.0,80.0,1.0,1712.41,Credit,Mesa,Branch,Retired,False,2
609.52,78.0,169.0,1.0,3485.03,Debit,Washington,ATM,Retired,False,2
859.3,78.0,68.00000000000001,1.0,1146.78,Credit,Colorado Springs,Branch,Retired,False,2
100.01,50.0,63.0,1.0,6393.12,Debit,Philadelphia,ATM,Doctor,False,0
28.78,40.0,51.00000000000001,1.0,680.5499999999998,Credit,Tucson,Online,Doctor,False,0
111.08,70.0,83.0,1.0,7037.34,Debit,Chicago,Online,Doctor,False,0
470.96,69.0,123.99999999999999,2.0,12991.03,Credit,Indianapolis,Online,Doctor,False,0
52.23,28.0,96.0,1.0,105.01,Credit,San Francisco,Branch,Student,False,1
78.62,32.0,52.00000000000001,1.0,1360.85,Debit,Oklahoma City,Branch,Doctor,True,0
47.79,25.0,37.0,1.0,1649.92,Debit,Denver,Branch,Student,False,1
333.97,52.0,45.0,1.0,5237.36,Debit,Fresno,Branch,Doctor,True,0
30.87,33.0,295.0,1.0,14348.65,Debit,Fresno,ATM,Doctor,True,0
710.43,67.0,115.0,1.0,5625.55,Debit,San Diego,Online,Retired,False,2
220.23,41.0,48.0,1.0,3438.02,Debit,Milwaukee,ATM,Engineer,False,0
27.28,29.0,96.0,1.0,10668.24,Debit,Atlanta,ATM,Doctor,False,0
101.52,49.0,98.0,1.0,2018.9000000000003,Debit,Tucson,ATM,Engineer,False,0
162.65,59.0,147.0,1.0,9500.95,Debit,New York,ATM,Engineer,False,0
10.52,55.0,30.0,1.0,2472.99,Debit,Kansas City,ATM,Retired,False,2
270.72,38.0,37.0,1.0,6522.47,Debit,Los Angeles,Branch,Doctor,False,0
202.34,20.0,134.0,1.0,1223.45,Debit,New York,Online,Student,False,1
247.58,39.0,151.99999999999997,1.0,778.74,Debit,San Antonio,ATM,Engineer,False,0
686.17,61.0,96.0,1.0,2246.15,Debit,Denver,ATM,Retired,False,2
359.65,25.0,289.0,1.0,219.53,Credit,Jacksonville,Online,Student,False,1
109.91,38.0,90.0,1.0,12896.06,Debit,Seattle,Branch,Doctor,False,0
215.72,30.0,137.0,1.0,8697.11,Credit,Columbus,Branch,Engineer,False,0
490.76,66.0,156.0,1.0,6414.11,Debit,Columbus,Online,Retired,False,2
224.28,64.0,68.00000000000001,1.0,5767.51,Debit,Chicago,Online,Retired,False,2
614.03,68.0,51.00000000000001,1.0,2815.86,Debit,Dallas,ATM,Retired,False,2
608.79,55.0,157.0,1.0,2991.17,Debit,Fort Worth,Online,Engineer,False,0
186.55,48.0,288.0,1.0,224.65,Debit,Philadelphia,Branch,Engineer,False,0
840.16,20.0,68.00000000000001,1.0,1236.76,Credit,Colorado Springs,Branch,Student,False,1
203.34,60.0,66.0,1.0,13586.99,Debit,Phoenix,ATM,Doctor,False,0
90.88,26.0,284.0,1.0,7117.35,Debit,Colorado Springs,ATM,Engineer,False,0
60.11,61.0,122.0,1.0,7235.87,Credit,Albuquerque,Branch,Retired,False,2
393.92,72.0,47.0,1.0,7318.64,Debit,Memphis,Branch,Retired,False,2
19.39,43.0,45.0,1.0,9847.6,Debit,Colorado Springs,ATM,Doctor,False,0
557.41,80.0,49.0,1.0,2968.75,Credit,Washington,Online,Retired,False,2
57.07,31.0,99.0,1.0,9323.71,Credit,Boston,Online,Doctor,False,0
395.27,18.0,167.0,1.0,1764.08,Credit,Miami,Online,Student,False,1
289.05,75.0,116.00000000000001,1.0,5683.49,Debit,New York,ATM,Retired,False,2
46.11,33.0,233.0,1.0,5225.73,Debit,San Francisco,Online,Doctor,False,0
335.5,63.0,47.0,1.0,6445.4,Debit,Sacramento,ATM,Retired,False,2
388.07,24.0,68.00000000000001,1.0,289.71,Debit,Seattle,Online,Student,False,1
520.86,51.0,66.0,1.0,9200.74,Credit,Sacramento,Online,Engineer,False,0
787.41,25.0,39.0,1.0,300.87,Debit,Memphis,Online,Student,False,1
31.699999999999996,48.0,121.0,1.0,743.8999999999999,Credit,Raleigh,ATM,Doctor,False,0
22.3,21.0,90.0,1.0,1200.35,Debit,Philadelphia,ATM,Student,False,1
203.12,56.0,181.0,1.0,1562.39,Debit,San Jose,ATM,Retired,False,2
315.94,49.0,172.0,1.0,7719.709999999999,Credit,Raleigh,Branch,Doctor,False,0
192.23,54.0,39.0,3.0,2610.67,Debit,Albuquerque,Online,Engineer,False,0
1510.71,66.0,51.00000000000001,1.0,2060.02,Debit,Oklahoma City,Online,Retired,True,2
0.26,20.0,173.0,1.0,1833.67,Debit,Oklahoma City,Online,Student,True,1
210.77,71.0,161.0,1.0,5396.65,Debit,Mesa,ATM,Retired,False,2
406.65,57.0,107.0,1.0,12995.7,Debit,Mesa,ATM,Doctor,False,0
422.9,40.0,111.0,1.0,7616.43,Debit,Tucson,ATM,Engineer,False,0
20.62,35.0,225.0,1.0,12500.8,Credit,Philadelphia,ATM,Doctor,False,0
174.39,19.0,36.0,1.0,1127.08,Debit,San Francisco,ATM,Student,False,1
7.859999999999999,76.0,91.0,1.0,3621.98,Credit,Sacramento,Branch,Retired,False,2
61.98,49.0,44.0,1.0,5212.28,Debit,Denver,Online,Engineer,False,0
54.85,58.0,40.0,1.0,2727.45,Credit,San Francisco,Branch,Retired,False,2
204.7,49.0,95.0,5.0,5117.03,Debit,Oklahoma City,Branch,Doctor,True,0
16.55,26.0,159.0,1.0,6089.79,Debit,Tucson,Branch,Engineer,False,0
91.32,58.0,77.0,1.0,2618.1,Debit,Milwaukee,Branch,Engineer,False,0
195.49,31.0,212.0,1.0,11988.12,Debit,Memphis,ATM,Doctor,False,0
49.62,55.0,111.0,1.0,3841.4199999999996,Debit,Portland,ATM,Engineer,False,0
487.16,28.0,84.00000000000001,1.0,321.21,Credit,Los Angeles,Branch,Student,False,1
405.6,37.0,44.0,1.0,9754.73,Debit,Tucson,Online,Engineer,False,0
512.95,57.0,143.0,1.0,9584.52,Debit,Columbus,Branch,Engineer,False,0
345.94,31.0,163.0,1.0,7624.56,Debit,Portland,ATM,Doctor,False,0
356.56,47.0,52.00000000000001,1.0,2485.73,Debit,New York,Online,Engineer,False,0
10.31,36.0,280.0,1.0,2137.9,Debit,Louisville,Online,Engineer,False,0
211.69,30.0,111.0,1.0,6412.85,Debit,Atlanta,Branch,Doctor,False,0
221.49,23.0,196.0,1.0,707.25,Credit,Oklahoma City,Branch,Student,True,1
278.23,48.0,83.0,1.0,8300.54,Debit,Fresno,Online,Engineer,True,0
116.88,45.0,263.0,1.0,7717.339999999999,Debit,Memphis,ATM,Doctor,False,0
328.77,39.0,247.0,1.0,6967.03,Credit,San Diego,Online,Doctor,False,0
77.53,54.0,55.0,1.0,5158.6,Debit,Louisville,Branch,Retired,False,2
421.74,67.0,103.0,1.0,12031.14,Debit,San Jose,Online,Doctor,False,0
313.69,73.0,151.99999999999997,1.0,7093.68,Debit,Oklahoma City,Branch,Retired,True,2
411.72,29.0,153.0,1.0,8539.86,Debit,Washington,Branch,Doctor,False,0
508.73,59.0,89.0,1.0,7640.57,Debit,Chicago,Branch,Retired,False,2
153.08,24.0,201.0,1.0,1292.21,Debit,Omaha,ATM,Student,False,1
23.01,63.0,166.0,1.0,5958.75,Debit,Las Vegas,Branch,Retired,False,2
69.28,25.0,129.0,1.0,708.7399999999999,Debit,Los Angeles,Online,Student,False,1
51.25,28.0,66.0,1.0,1744.4,Credit,Austin,Branch,Student,False,1
407.65,25.0,263.0,1.0,273.78,Debit,Denver,ATM,Student,False,1
459.25,25.0,59.00000000000001,1.0,130.76,Debit,Tucson,Branch,Student,False,1
301.56,49.0,118.0,1.0,10389.6,Debit,Seattle,Branch,Doctor,False,0
17.67,63.0,91.0,1.0,1048.18,Debit,San Diego,Online,Doctor,False,0
5.29,32.0,132.0,1.0,12896.68,Credit,San Francisco,Online,Doctor,False,0
401.37,43.0,251.0,1.0,8208.54,Debit,Los Angeles,Branch,Engineer,False,0
145.4,38.0,24.0,1.0,5244.49,Debit,Tucson,Online,Engineer,False,0
556.34,37.0,45.99999999999999,1.0,11935.14,Debit,Seattle,Online,Doctor,False,0
34.31,24.0,251.0,1.0,1484.76,Debit,Philadelphia,ATM,Student,False,1
780.59,23.0,145.0,1.0,6513.34,Credit,Tucson,Online,Student,False,1
282.65,35.0,161.0,1.0,13801.15,Debit,Fort Worth,ATM,Doctor,False,0
305.27,68.0,147.0,1.0,12958.65,Debit,Las Vegas,Online,Doctor,False,0
185.81,32.0,116.00000000000001,1.0,9588.71,Debit,Austin,Online,Doctor,False,0
66.01,49.0,179.0,1.0,3475.99,Debit,Milwaukee,Online,Engineer,False,0
447.95,29.0,75.0,1.0,7544.399999999999,Debit,Tucson,Branch,Engineer,False,0
279.3,19.0,48.0,1.0,1193.61,Debit,Oklahoma City,ATM,Student,True,1
26.75,33.0,26.999999999999996,1.0,12063.77,Debit,Indianapolis,Online,Doctor,False,0
611.15,27.0,121.0,1.0,892.8299999999999,Debit,Detroit,ATM,Student,False,1
275.2,54.0,81.0,1.0,1230.12,Debit,New York,Online,Engineer,False,0
427.79,18.0,189.0,1.0,1479.67,Debit,San Jose,Branch,Student,False,1
469.13,54.0,139.0,1.0,1265.28,Credit,San Antonio,ATM,Doctor,False,0
102.81,76.0,47.0,1.0,3228.87,Debit,Seattle,Branch,Retired,False,2
22.61,19.0,145.0,1.0,1111.67,Debit,Seattle,Online,Student,False,1
68.28,56.0,293.0,1.0,3213.16,Debit,Boston,Online,Engineer,False,0
33.65,63.0,146.0,1.0,12719.93,Credit,New York,Online,Doctor,False,0
362.68,63.0,137.0,1.0,2040.77,Credit,Miami,ATM,Retired,False,2
73.23,20.0,172.0,1.0,1309.85,Debit,San Francisco,Branch,Student,False,1
654.49,25.0,104.0,1.0,164.61,Credit,Austin,Online,Student,False,1
18.56,49.0,161.0,1.0,4230.37,Credit,Memphis,Branch,Engineer,False,0
389.05,27.0,41.0,1.0,761.0,Debit,Dallas,ATM,Student,False,1
7.38,67.0,105.0,1.0,2923.83,Debit,Houston,Online,Retired,False,2
109.48,61.0,93.0,1.0,7372.47,Debit,Baltimore,Online,Retired,False,2
66.91,39.0,85.0,1.0,871.1,Debit,Seattle,ATM,Doctor,False,0
335.48,45.0,155.0,1.0,3023.16,Debit,Oklahoma City,Branch,Engineer,False,0
38.14,19.0,174.0,1.0,1119.21,Debit,Albuquerque,Online,Student,False,1
1076.98,60.0,173.0,1.0,11833.73,Debit,Detroit,Branch,Doctor,False,0
360.02,68.0,68.00000000000001,1.0,6400.59,Debit,Dallas,Online,Retired,False,2
567.71,63.0,80.0,1.0,13884.24,Debit,Memphis,Online,Doctor,False,0
218.19,19.0,185.0,1.0,620.83,Debit,Austin,ATM,Student,False,1
209.99,19.0,40.0,1.0,1938.0100000000002,Debit,Denver,ATM,Student,False,1
11.02,19.0,280.0,1.0,964.79,Debit,Tucson,Branch,Student,False,1
83.43,56.0,109.0,1.0,1870.16,Debit,New York,Online,Retired,False,2
344.97,34.0,106.0,1.0,5577.94,Debit,Austin,Online,Doctor,False,0
172.29,36.0,283.0,1.0,8700.8,Debit,El Paso,ATM,Engineer,False,0
195.54,60.0,255.0,1.0,2794.66,Debit,Omaha,Online,Retired,False,2
101.23,45.0,87.0,1.0,6169.71,Debit,Colorado Springs,Online,Engineer,False,0
180.46,25.0,34.0,1.0,831.7499999999999,Debit,Fresno,ATM,Student,True,1
692.55,53.0,109.0,1.0,2451.56,Debit,Charlotte,Branch,Retired,False,2
147.31,34.0,91.99999999999999,1.0,13625.52,Credit,Mesa,Online,Doctor,False,0
107.48,20.0,103.0,1.0,1379.39,Debit,Los Angeles,Branch,Student,False,1
1831.02,62.0,83.0,1.0,11498.01,Credit,Columbus,Online,Doctor,False,0
81.51,25.0,97.0,1.0,865.4899999999999,Debit,Washington,Branch,Student,False,1
365.48,76.0,215.99999999999997,1.0,7147.4,Credit,Seattle,Online,Retired,False,2
491.1,35.0,125.0,1.0,7833.85,Credit,Houston,Online,Engineer,False,0
452.8,80.0,151.0,1.0,4840.67,Debit,Los Angeles,Branch,Retired,False,2
645.04,70.0,78.0,1.0,7361.47,Debit,Memphis,Branch,Retired,False,2
169.28,45.0,114.0,1.0,5128.44,Debit,Philadelphia,Branch,Doctor,False,0
88.42,62.0,91.0,1.0,12381.45,Debit,El Paso,ATM,Doctor,False,0
155.53,29.0,66.0,1.0,4008.05,Debit,Baltimore,ATM,Engineer,False,0
991.8200000000002,43.0,300.0,1.0,3493.13,Debit,Milwaukee,Online,Engineer,False,0
39.24,77.0,106.0,1.0,6462.41,Debit,Dallas,ATM,Retired,False,2
152.01,42.0,111.0,3.0,4625.12,Debit,Fort Worth,ATM,Engineer,False,0
78.77,48.0,50.00000000000001,1.0,6470.57,Credit,Las Vegas,ATM,Engineer,False,0
26.5,48.0,179.0,1.0,4854.83,Debit,Indianapolis,Online,Engineer,False,0
83.62,48.0,146.0,1.0,12652.22,Debit,Raleigh,ATM,Doctor,False,0
142.78,68.0,150.0,1.0,11705.88,Debit,San Diego,Branch,Doctor,False,0
55.99,35.0,95.0,1.0,932.61,Debit,El Paso,ATM,Doctor,False,0
774.48,61.0,30.999999999999996,1.0,11613.58,Debit,Louisville,Branch,Doctor,False,0
105.37,25.0,160.0,1.0,1068.55,Debit,Sacramento,ATM,Student,False,1
118.83,28.0,295.0,1.0,1616.3,Debit,Virginia Beach,Online,Student,False,1
46.22,23.0,217.0,1.0,471.2799999999999,Debit,San Jose,Branch,Student,False,1
659.71,21.0,148.0,1.0,106.86,Credit,San Jose,Branch,Student,False,1
377.97,72.0,160.0,1.0,2457.1,Debit,Miami,Online,Retired,False,2
114.1,69.0,148.0,1.0,5882.12,Debit,Boston,Branch,Retired,False,2
11.3,55.0,41.0,1.0,1938.99,Credit,Louisville,Online,Retired,False,2
95.5,57.0,17.0,1.0,4079.09,Debit,Omaha,Online,Retired,False,2
130.93,28.0,149.0,1.0,860.1199999999999,Credit,Houston,Branch,Engineer,False,0
272.97,68.0,174.0,1.0,7811.310000000001,Debit,Boston,Online,Retired,False,2
73.35,24.0,47.0,1.0,1181.84,Debit,San Francisco,Branch,Student,False,1
29.94,58.0,243.0,1.0,10915.54,Debit,San Francisco,ATM,Doctor,False,0
307.24,19.0,136.0,2.0,1670.72,Debit,San Jose,ATM,Student,False,1
50.52,20.0,140.0,1.0,1121.19,Debit,Boston,Online,Student,False,1
820.46,53.0,243.0,1.0,5621.86,Credit,Fort Worth,Online,Engineer,False,0
153.07,56.0,116.00000000000001,1.0,8873.43,Debit,Detroit,ATM,Engineer,False,0
52.94,41.0,146.0,1.0,6990.92,Debit,Tucson,Branch,Doctor,False,0
384.41,60.0,65.0,1.0,7831.56,Debit,Jacksonville,ATM,Engineer,False,0
235.42,51.0,175.0,1.0,6173.23,Debit,Phoenix,Branch,Retired,False,2
114.23,56.0,64.0,1.0,9523.72,Debit,Dallas,ATM,Doctor,False,0
12.62,33.0,61.00000000000001,1.0,6420.47,Debit,El Paso,Branch,Doctor,False,0
997.37,23.0,145.0,1.0,1146.09,Debit,Fort Worth,ATM,Student,False,1
373.52,35.0,235.0,1.0,6430.41,Debit,Colorado Springs,ATM,Engineer,False,0
336.05,28.0,164.0,1.0,1635.05,Debit,San Antonio,Branch,Student,False,1
366.93,66.0,33.0,1.0,6697.79,Debit,Houston,Online,Retired,False,2
112.27,58.0,102.0,1.0,7369.89,Debit,Seattle,Branch,Doctor,False,0
494.9599999999999,40.0,132.0,1.0,6903.68,Debit,Sacramento,ATM,Engineer,False,0
561.58,65.0,22.999999999999996,1.0,11748.86,Debit,Sacramento,Online,Doctor,False,0
440.94,42.0,148.0,1.0,7303.23,Debit,San Antonio,Online,Doctor,False,0
71.9,29.0,51.00000000000001,1.0,10619.35,Debit,Los Angeles,Branch,Doctor,False,0
256.66,54.0,137.0,1.0,1794.5,Credit,Raleigh,Online,Retired,False,2
166.55,59.0,99.0,1.0,12970.21,Credit,Houston,Branch,Doctor,False,0
276.26,56.0,143.0,1.0,120.88999999999999,Debit,Louisville,Branch,Doctor,False,0
35.46,67.0,164.0,1.0,5692.31,Debit,Indianapolis,ATM,Doctor,False,0
38.14,50.0,165.0,1.0,9879.87,Debit,Portland,Branch,Engineer,False,0
506.25999999999993,64.0,86.0,1.0,6266.65,Credit,Baltimore,ATM,Retired,False,2
736.32,31.0,28.0,1.0,14268.95,Debit,Indianapolis,Online,Doctor,False,0
389.43,52.0,151.0,1.0,6449.83,Credit,Austin,ATM,Engineer,False,0
25.58,60.0,166.0,1.0,6741.41,Debit,Omaha,ATM,Engineer,False,0
446.1,25.0,243.0,1.0,1008.44,Debit,Seattle,ATM,Student,False,1
147.74,23.0,15.0,1.0,1711.78,Debit,Raleigh,Branch,Student,False,1
1228.81,26.0,254.0,1.0,1821.0,Debit,San Francisco,ATM,Student,False,1
46.23,77.0,282.0,1.0,5107.75,Debit,Fresno,Online,Retired,True,2
265.37,33.0,77.0,1.0,5229.95,Debit,Washington,Branch,Engineer,False,0
342.57,20.0,91.0,1.0,339.16,Debit,Boston,Online,Student,False,1
417.26,32.0,45.0,1.0,10442.48,Credit,New York,Online,Doctor,False,0
33.63,63.0,75.99999999999999,1.0,4324.4,Debit,Columbus,Online,Retired,False,2
64.58,55.0,173.0,1.0,6292.29,Debit,El Paso,Branch,Retired,False,2
23.23,21.0,122.0,1.0,269.01,Credit,Miami,Branch,Student,False,1
160.52,78.0,112.0,1.0,5379.25,Credit,Jacksonville,ATM,Retired,False,2
278.88,64.0,179.0,2.0,1334.09,Debit,Kansas City,Branch,Doctor,False,0
285.49,53.0,109.0,1.0,6366.84,Credit,Charlotte,Branch,Doctor,False,0
71.87,22.0,258.0,1.0,1839.1,Debit,Nashville,ATM,Student,False,1
308.8,53.0,41.0,1.0,3966.5399999999995,Debit,Baltimore,ATM,Retired,False,2
135.35,33.0,82.0,1.0,9983.36,Debit,Houston,Branch,Engineer,False,0
288.43,66.0,72.0,1.0,4577.09,Debit,Phoenix,Branch,Retired,False,2
147.46,65.0,205.0,1.0,7458.029999999999,Credit,Albuquerque,Online,Doctor,False,0
214.15,32.0,217.0,1.0,6397.29,Debit,Detroit,Branch,Engineer,False,0
71.34,49.0,144.0,3.0,6345.03,Debit,Miami,Online,Engineer,False,0
170.36,30.0,118.0,1.0,6034.73,Debit,Indianapolis,ATM,Doctor,False,0
965.66,53.0,32.0,1.0,765.8099999999998,Debit,Raleigh,ATM,Engineer,False,0
736.53,55.0,120.0,1.0,9826.26,Debit,Philadelphia,ATM,Engineer,False,0
213.42,45.0,17.0,1.0,3736.3800000000006,Debit,Columbus,ATM,Engineer,False,0
94.09,27.0,203.0,1.0,646.8499999999999,Debit,Miami,Branch,Student,False,1
91.23,72.0,86.0,1.0,6385.12,Debit,Boston,ATM,Retired,False,2
263.92,57.0,233.0,1.0,4161.71,Credit,San Diego,Branch,Retired,False,2
77.5,51.0,201.0,1.0,11079.77,Credit,Fort Worth,Online,Doctor,False,0
3.65,69.0,146.0,1.0,10017.11,Debit,Miami,Online,Doctor,False,0
43.88,26.0,251.0,1.0,1644.09,Credit,Seattle,Online,Student,False,1
591.98,28.0,132.0,1.0,387.65,Debit,El Paso,ATM,Student,False,1
224.79,18.0,129.0,1.0,528.38,Debit,Boston,Online,Student,False,1
64.3,55.0,67.0,1.0,7530.299999999999,Debit,Louisville,ATM,Retired,False,2
111.79,62.0,49.0,1.0,10887.59,Debit,Jacksonville,Online,Doctor,False,0
927.16,59.0,153.0,1.0,7104.61,Debit,San Francisco,ATM,Retired,False,2
613.7,61.0,37.0,1.0,7307.11,Credit,Fort Worth,Branch,Retired,False,2
26.07,20.0,18.999999999999996,3.0,349.98,Debit,Baltimore,Branch,Student,False,1
170.45,60.0,199.0,1.0,2284.41,Debit,San Francisco,Branch,Engineer,False,0
344.27,22.0,123.0,1.0,1918.3600000000001,Debit,San Antonio,Branch,Student,False,1
872.72,22.0,288.0,1.0,503.01,Debit,Washington,Online,Student,False,1
292.95,37.0,56.0,1.0,1216.91,Debit,Memphis,Branch,Engineer,False,0
28.44,18.0,243.0,1.0,1071.04,Debit,Fresno,ATM,Student,True,1
209.02,21.0,74.0,1.0,187.9,Debit,El Paso,ATM,Student,False,1
20.05,72.0,171.0,1.0,7145.67,Debit,Chicago,ATM,Retired,False,2
175.02,28.0,71.0,1.0,1493.88,Debit,Phoenix,Online,Student,False,1
89.5,41.0,134.0,1.0,8658.95,Credit,Louisville,Branch,Engineer,False,0
69.96,28.0,30.999999999999996,1.0,164.12,Debit,Baltimore,Branch,Student,False,1
146.51,53.0,68.00000000000001,1.0,7089.9,Debit,Albuquerque,ATM,Engineer,False,0
376.78,21.0,88.0,1.0,841.6499999999999,Credit,Nashville,Online,Student,False,1
148.54,71.0,107.0,1.0,5677.05,Credit,Columbus,Branch,Retired,False,2
388.77,26.0,30.0,1.0,1658.49,Credit,Jacksonville,Online,Student,False,1
100.38,63.0,49.0,1.0,10171.68,Debit,Seattle,Branch,Doctor,False,0
137.23,64.0,63.0,1.0,13847.99,Debit,Fresno,Branch,Doctor,True,0
870.3,51.0,229.0,1.0,3688.98,Debit,San Jose,ATM,Retired,False,2
458.94,52.0,180.0,1.0,5619.95,Debit,Detroit,Branch,Engineer,False,0
327.35,20.0,175.0,1.0,342.08,Credit,Memphis,Branch,Student,False,1
757.15,53.0,37.99999999999999,1.0,4702.86,Debit,Raleigh,Online,Engineer,False,0
5.64,59.0,47.0,1.0,12703.24,Debit,Boston,Online,Doctor,False,0
47.23,73.0,160.0,1.0,6659.81,Credit,Memphis,Online,Retired,False,2
239.41,42.0,247.99999999999997,1.0,7860.65,Credit,Baltimore,Online,Doctor,False,0
7.48,55.0,29.000000000000004,1.0,1275.2,Debit,San Antonio,ATM,Engineer,False,0
170.97,26.0,292.0,1.0,1265.27,Debit,Nashville,Branch,Student,False,1
262.43,37.0,274.0,5.0,12841.01,Credit,San Diego,Online,Doctor,False,0
659.15,22.0,204.0,1.0,1241.59,Debit,Boston,ATM,Student,False,1
31.53,25.0,283.0,1.0,874.93,Debit,Kansas City,Online,Student,False,1
111.66,48.0,140.0,1.0,5716.72,Credit,Washington,Online,Engineer,False,0
250.01,62.0,88.0,1.0,1541.48,Debit,Kansas City,ATM,Retired,False,2
554.15,49.0,107.99999999999999,1.0,14817.22,Debit,Raleigh,ATM,Doctor,False,0
598.66,32.0,222.0,1.0,2587.11,Credit,Charlotte,Branch,Engineer,False,0
28.38,55.0,98.0,1.0,173.7,Debit,Sacramento,Branch,Doctor,False,0
16.8,49.0,94.0,1.0,11847.07,Debit,San Diego,ATM,Doctor,False,0
896.79,33.0,168.00000000000003,1.0,11146.74,Debit,Dallas,Online,Doctor,False,0
159.0,49.0,37.99999999999999,1.0,369.79,Debit,Las Vegas,ATM,Engineer,False,0
56.31,75.0,195.0,1.0,6396.08,Credit,Houston,Online,Retired,False,2
203.99,52.0,215.0,1.0,4840.31,Debit,Philadelphia,Online,Retired,False,2
50.99,29.0,75.99999999999999,1.0,1334.6,Debit,Detroit,Branch,Doctor,False,0
101.28,32.0,75.0,1.0,2774.35,Credit,Chicago,Online,Engineer,False,0
299.92,27.0,122.0,1.0,1368.0,Debit,Denver,ATM,Student,False,1
77.54,67.0,73.0,1.0,4536.38,Debit,Phoenix,Online,Retired,False,2
18.35,21.0,78.0,1.0,1293.39,Debit,Nashville,Branch,Student,False,1
732.53,26.0,116.00000000000001,1.0,441.54,Credit,San Jose,ATM,Student,False,1
65.11,34.0,150.0,1.0,8485.14,Debit,Nashville,ATM,Engineer,False,0
67.07,24.0,56.0,1.0,999.6200000000001,Credit,Los Angeles,ATM,Student,False,1
137.48,55.0,47.0,1.0,14273.42,Debit,Seattle,Branch,Doctor,False,0
398.36,22.0,56.0,1.0,1863.7,Debit,Columbus,ATM,Student,False,1
469.46,20.0,149.0,1.0,8640.56,Debit,New York,ATM,Student,False,1
37.58,57.0,182.0,1.0,259.44,Debit,Indianapolis,ATM,Doctor,False,0
160.24,31.0,15.0,1.0,5526.97,Debit,Washington,ATM,Engineer,False,0
315.39,23.0,93.0,1.0,929.6,Credit,New York,Branch,Student,False,1
434.17,21.0,148.0,5.0,5335.44,Debit,Atlanta,ATM,Student,False,1
165.91,26.0,84.00000000000001,1.0,587.1199999999999,Debit,Jacksonville,ATM,Student,False,1
211.36,47.0,194.0,1.0,4760.34,Debit,San Francisco,Branch,Engineer,False,0
241.45000000000002,26.0,158.0,1.0,1594.04,Debit,Portland,Online,Student,False,1
23.24,68.0,129.0,1.0,13777.79,Debit,Indianapolis,Branch,Doctor,False,0
70.88,74.0,176.0,1.0,1794.65,Credit,Omaha,Branch,Retired,False,2
1143.67,66.0,111.0,1.0,7677.760000000001,Debit,Atlanta,Online,Retired,False,2
314.52,80.0,229.0,1.0,7071.32,Debit,Memphis,ATM,Retired,False,2
181.81,78.0,122.0,1.0,7525.7300000000005,Credit,Austin,Online,Retired,False,2
